,qualifying_position,diff_qual_final,num_pit_stops,driver_points,lap_time,stop_duration,constructor_points,starting_grid_position,final_position
2698,6,5.0,1,466.0,105537,23756,706.0,6,1.0
2699,2,0.0,1,159.0,101712,24155,242.0,2,2.0
2700,4,1.0,1,171.0,104398,23668,322.0,4,3.0
2701,9,5.0,1,240.0,108071,24245,706.0,9,4.0
2702,5,0.0,1,143.0,107629,24357,344.0,5,5.0
2703,7,1.0,1,56.0,108429,23900,100.0,7,6.0
2704,11,3.0,1,8.0,109255,24354,10.0,11,8.0
2705,18,9.0,2,25.0,110368,24354,26.0,15,9.0
2706,20,10.0,1,1.0,111967,24990,26.0,16,10.0
2707,13,1.0,2,10.0,110847,25020,16.0,13,12.0
2708,3,2.0,1,491.0,85653,22427,731.0,3,1.0
2709,6,4.0,1,220.0,89425,22210,371.0,6,2.0
2710,1,-2.0,1,166.0,87230,22248,349.0,1,3.0
2711,2,-2.0,1,183.0,87958,22067,349.0,2,4.0
2712,19,14.0,1,169.0,95404,23408,256.0,17,5.0
2713,8,2.0,1,151.0,91098,22311,371.0,8,6.0
2714,4,-3.0,1,6.0,88847,22406,16.0,4,7.0
2715,7,-1.0,1,87.0,90740,23734,256.0,7,8.0
2716,14,5.0,1,27.0,93136,23680,28.0,14,9.0
2717,16,6.0,1,45.0,96270,1226296,101.0,15,10.0
2718,11,0.0,1,56.0,91942,22627,101.0,11,11.0
2719,15,3.0,1,8.0,95096,30121,16.0,18,12.0
2720,12,-1.0,1,9.0,91561,23144,12.0,12,13.0
2721,10,-4.0,1,6.0,92482,22817,16.0,10,14.0
2722,9,-6.0,1,10.0,93640,23638,16.0,9,15.0
2723,1,0.0,1,524.0,119857,18535,782.0,1,1.0
2724,7,5.0,1,195.0,121881,19386,282.0,6,2.0
2725,4,1.0,1,198.0,127301,18487,261.0,4,3.0
2726,9,5.0,1,258.0,133140,20811,782.0,9,4.0
2727,3,-2.0,1,63.0,128727,18504,261.0,3,5.0
2728,8,2.0,1,192.0,134431,23030,362.0,7,6.0
2729,13,6.0,1,62.0,141630,20523,108.0,15,7.0
2730,5,-3.0,1,226.0,124866,18521,382.0,5,8.0
2731,16,7.0,1,13.0,139969,20969,21.0,16,9.0
2732,3,2.0,1,549.0,105670,26686,822.0,2,1.0
2733,1,-1.0,1,188.0,107347,22559,388.0,1,2.0
2734,12,9.0,1,273.0,124700,33599,822.0,11,3.0
2735,17,13.0,1,58.0,118932,21763,120.0,16,4.0
2736,14,9.0,1,73.0,119754,22222,273.0,19,5.0
2737,2,-4.0,1,200.0,140523,21261,388.0,12,6.0
2738,11,4.0,1,232.0,134661,25047,392.0,10,7.0
2739,4,-4.0,1,160.0,108990,21257,392.0,3,8.0
2740,10,1.0,1,200.0,144948,29304,273.0,9,9.0
2741,19,9.0,1,89.0,126811,23269,284.0,18,10.0
2742,5,-6.0,1,62.0,110543,22262,120.0,4,11.0
2743,6,-6.0,1,27.0,112364,21242,28.0,5,12.0
2744,9,-4.0,1,3.0,116721,21611,12.0,8,13.0
2745,15,1.0,1,6.0,136633,22242,21.0,14,14.0
2746,18,3.0,1,6.0,138054,22155,16.0,17,15.0
2747,7,-9.0,1,1.0,115541,21367,28.0,6,16.0
2748,8,-9.0,1,10.0,148494,43914,16.0,7,17.0
2749,1,0.0,1,575.0,92190,21662,860.0,1,1.0
2750,2,0.0,1,206.0,93119,21919,406.0,2,2.0
2751,4,1.0,1,175.0,94776,21650,409.0,4,3.0
2752,9,5.0,1,285.0,97745,21446,860.0,9,4.0
2753,5,0.0,1,205.0,94309,24061,302.0,5,5.0
2754,3,-3.0,1,97.0,93882,21697,302.0,3,6.0
2755,7,0.0,1,206.0,96044,22462,280.0,7,7.0
2756,6,-2.0,1,17.0,95435,21486,25.0,6,8.0
2757,11,2.0,1,234.0,97227,22195,409.0,11,9.0
2758,13,3.0,1,74.0,98721,21866,280.0,13,10.0
2759,15,4.0,1,6.0,99948,21692,25.0,15,11.0
2760,12,0.0,1,58.0,98197,22160,120.0,12,12.0
2761,10,-3.0,1,62.0,96636,23091,120.0,10,13.0
2762,14,0.0,1,27.0,100625,22170,28.0,14,14.0
2763,8,-7.0,1,9.0,99291,21861,12.0,8,15.0
2764,20,4.0,1,1.0,102022,22124,28.0,20,16.0
2765,19,2.0,1,6.0,100960,22867,16.0,19,17.0
2766,1,0.0,1,26.0,97284,25064,44.0,1,1.0
2767,5,3.0,1,18.0,100053,24516,44.0,5,2.0
2768,4,1.0,1,15.0,100620,24474,27.0,4,3.0
2769,2,-2.0,1,12.0,98271,24069,27.0,2,4.0
2770,3,-2.0,1,10.0,99228,24778,16.0,3,5.0
2771,7,1.0,1,8.0,102168,24205,12.0,7,6.0
2772,9,2.0,1,6.0,103122,25087,16.0,9,7.0
2773,8,0.0,1,4.0,102523,25450,12.0,8,8.0
2774,6,-3.0,1,2.0,101679,24786,3.0,6,9.0
2775,12,2.0,1,1.0,110214,24418,3.0,12,10.0
2776,1,0.0,1,51.0,95505,20607,87.0,1,1.0
2777,3,1.0,1,36.0,97222,22196,87.0,3,2.0
2778,2,-1.0,1,28.0,96681,23419,49.0,2,3.0
2779,5,1.0,1,16.0,98705,21427,28.0,5,4.0
2780,4,-1.0,1,12.0,98507,22129,13.0,4,5.0
2781,7,1.0,1,18.0,100459,21013,26.0,7,6.0
2782,11,4.0,1,6.0,102621,22457,49.0,11,7.0
2783,6,-2.0,1,12.0,99926,22211,28.0,6,8.0
2784,8,-1.0,1,8.0,100900,20170,26.0,8,9.0
2785,15,5.0,1,1.0,103748,21035,1.0,15,10.0
2786,12,1.0,1,0.0,103626,21723,0.0,12,11.0
2787,13,1.0,1,0.0,103159,21460,1.0,13,12.0
2788,2,1.0,1,40.0,88375,17599,93.0,2,1.0
2789,5,3.0,1,47.0,90520,17409,93.0,4,2.0
2790,4,1.0,1,27.0,89784,17776,55.0,3,3.0
2791,6,2.0,1,28.0,91036,17573,55.0,5,4.0
2792,3,-2.0,1,46.0,92428,18112,97.0,6,5.0
2793,9,3.0,1,9.0,92835,17901,25.0,9,6.0
2794,8,1.0,1,6.0,93305,18523,6.0,8,7.0
2795,10,2.0,1,16.0,94503,18160,25.0,10,8.0
2796,16,7.0,1,3.0,96920,18320,4.0,16,9.0
2797,1,0.0,1,77.0,130735,1575603,141.0,1,1.0
2798,2,0.0,1,64.0,132767,1577661,141.0,2,2.0
2799,4,1.0,1,55.0,137613,1580097,120.0,4,3.0
2800,8,4.0,1,59.0,154543,1583333,120.0,8,4.0
2801,3,-2.0,1,37.0,134751,1580116,69.0,3,5.0
2802,5,-1.0,1,24.0,140526,1580924,33.0,5,6.0
2803,9,2.0,1,24.0,159587,1581238,34.0,9,7.0
2804,6,-2.0,1,32.0,144356,1580204,69.0,6,8.0
2805,7,-2.0,1,10.0,152716,1580696,34.0,7,9.0
2806,1,0.0,1,110.0,101528,22456,195.0,1,1.0
2807,4,2.0,1,58.0,104524,22161,96.0,4,2.0
2808,2,-1.0,1,85.0,103970,22027,195.0,2,3.0
2809,6,2.0,1,76.0,106488,22360,151.0,6,4.0
2810,7,2.0,1,69.0,107147,22629,151.0,7,5.0
2811,8,2.0,1,33.0,105746,22415,52.0,8,6.0
2812,3,-4.0,1,31.0,103173,23049,40.0,3,7.0
2813,5,-3.0,1,38.0,105121,22673,96.0,5,8.0
2814,18,9.0,1,19.0,111502,22518,52.0,18,9.0
2815,9,-1.0,1,4.0,107041,23004,5.0,9,10.0
2816,13,2.0,1,0.0,108897,23156,0.0,13,11.0
2817,14,2.0,1,0.0,109364,23273,0.0,14,12.0
2818,15,2.0,1,0.0,109907,39712,0.0,15,13.0
2819,16,2.0,1,0.0,110671,23362,0.0,16,14.0
2820,11,-4.0,1,9.0,107730,23823,40.0,11,15.0
2821,17,1.0,1,1.0,111086,22974,5.0,17,16.0
2822,20,3.0,1,0.0,112130,23229,0.0,20,17.0
2823,5,4.0,1,83.0,98919,22041,124.0,5,1.0
2824,1,-1.0,1,136.0,94338,22187,239.0,1,2.0
2825,2,-1.0,1,98.0,95697,21825,187.0,2,3.0
2826,4,0.0,1,103.0,98282,21695,239.0,4,4.0
2827,3,-2.0,1,83.0,97234,22805,187.0,3,5.0
2828,8,2.0,1,27.0,99924,22107,64.0,8,6.0
2829,10,3.0,1,14.0,101055,22153,19.0,10,7.0
2830,7,-1.0,1,37.0,101627,22800,64.0,7,8.0
2831,15,6.0,1,33.0,103024,22374,42.0,15,9.0
2832,13,3.0,1,1.0,103733,22663,1.0,13,10.0
2833,9,-2.0,1,6.0,100159,23055,7.0,9,11.0
2834,12,0.0,1,0.0,103357,22466,1.0,12,12.0
2835,6,-7.0,1,41.0,96848,22216,124.0,6,13.0
2836,20,6.0,1,0.0,105046,23017,0.0,19,14.0
2837,18,3.0,1,5.0,106666,22540,19.0,20,15.0
2838,16,0.0,1,0.0,105784,23730,0.0,16,16.0
2839,11,-6.0,1,9.0,102004,23038,42.0,11,17.0
2840,14,-4.0,1,0.0,103958,22828,0.0,14,18.0
2841,19,0.0,1,1.0,104924,23265,7.0,18,19.0
2842,1,0.0,1,161.0,82881,30416,268.0,1,1.0
2843,3,1.0,1,101.0,83764,29956,154.0,2,2.0
2844,4,1.0,1,113.0,84580,30149,212.0,3,3.0
2845,2,-2.0,1,53.0,85726,29770,154.0,5,4.0
2846,5,0.0,1,93.0,85149,30508,212.0,4,5.0
2847,8,2.0,1,35.0,87111,29547,79.0,8,6.0
2848,6,-1.0,1,44.0,86498,29664,79.0,6,7.0
2849,11,3.0,1,107.0,88775,29669,268.0,11,8.0
2850,13,4.0,1,11.0,90475,29971,44.0,13,9.0
2851,1,0.0,1,138.0,2456330,2358026,252.0,1,1.0
2852,2,0.0,1,71.0,2458744,2357645,184.0,2,2.0
2853,3,0.0,1,108.0,2462721,2327072,252.0,3,3.0
2854,4,0.0,1,113.0,2468042,2365538,184.0,4,4.0
2855,5,0.0,1,54.0,2473884,2369363,96.0,5,5.0
2856,6,0.0,1,169.0,2478944,2372670,276.0,6,6.0
2857,7,0.0,1,42.0,2483804,2375369,96.0,7,7.0
2858,2,1.0,1,194.0,104993,24306,301.0,2,1.0
2859,3,1.0,1,131.0,106722,23423,212.0,3,2.0
2860,1,-2.0,1,69.0,103723,24044,124.0,1,3.0
2861,7,3.0,1,55.0,110160,23762,124.0,7,4.0
2862,4,-1.0,1,81.0,108458,23977,212.0,4,5.0
2863,6,0.0,1,41.0,109289,25788,58.0,6,6.0
2864,9,2.0,1,17.0,113082,24284,58.0,9,7.0
2865,5,-3.0,1,9.0,111305,30298,28.0,5,8.0
2866,15,6.0,1,3.0,120661,24911,5.0,15,9.0
2867,18,8.0,1,2.0,118926,24495,5.0,18,10.0
2868,19,8.0,1,6.0,116135,24233,7.0,17,11.0
2869,14,2.0,1,1.0,111827,30472,7.0,14,12.0
2870,8,-6.0,1,19.0,114705,25569,28.0,8,14.0
2871,2,1.0,1,219.0,83186,21544,330.0,2,1.0
2872,1,-1.0,1,150.0,83953,21618,237.0,1,2.0
2873,3,0.0,1,70.0,84441,21840,151.0,3,3.0
2874,4,0.0,1,81.0,82568,25023,151.0,4,4.0
2875,5,0.0,1,148.0,85423,22260,270.0,5,5.0
2876,6,0.0,1,116.0,86085,22194,270.0,6,6.0
2877,10,3.0,1,87.0,87073,22224,237.0,9,7.0
2878,8,0.0,1,111.0,88615,22181,330.0,11,8.0
2879,7,-2.0,1,5.0,86584,26097,8.0,7,9.0
2880,9,-1.0,1,3.0,87460,21834,8.0,8,10.0
2881,13,2.0,1,6.0,87970,22722,7.0,13,11.0
2882,3,2.0,1,111.0,74401,21673,196.0,3,1.0
2883,7,5.0,1,112.0,76950,20978,268.0,7,2.0
2884,4,1.0,1,135.0,75456,21226,291.0,4,3.0
2885,5,1.0,1,85.0,74840,21563,196.0,5,4.0
2886,1,-4.0,1,237.0,72050,21899,355.0,1,5.0
2887,9,3.0,1,14.0,78420,22355,19.0,9,6.0
2888,8,1.0,1,118.0,76225,21291,355.0,8,7.0
2889,12,4.0,1,5.0,78826,21518,19.0,12,8.0
2890,11,2.0,1,11.0,79507,21502,30.0,11,9.0
2891,13,3.0,1,6.0,79109,21431,9.0,13,10.0
2892,6,-5.0,1,150.0,82085,31917,291.0,6,11.0
2893,10,-2.0,1,3.0,77703,22291,9.0,10,12.0
